File Name,File Size,Zipped File Size (Non-BWT Text),Compression Ratio (Non-BWT Text),File Name,File Size (BWT Text),Zipped File Size (BWT Text),Compression Ratio (BWT Text)
,15000,9005,1.665741255,,15000,9005,1.665741255
,15000,9003,1.666111296,,15000,9014,1.664078101
,15000,8992,1.668149466,,15000,9019,1.66315556
,15000,9001,1.666481502,,15000,9007,1.665371378
,15000,8992,1.668149466,,15000,8996,1.667407737
,15000,8989,1.668706196,,15000,9004,1.665926255
,15000,9015,1.663893511,,15000,8992,1.668149466
,15000,8987,1.669077556,,15000,9017,1.663524454
,15000,9010,1.66481687,,15000,9016,1.663708962
,15000,8983,1.669820773,,15000,9013,1.664262732
,15000,9018,1.663339987,,15000,9034,1.660394067
,15000,8981,1.670192629,,15000,8995,1.667593107
,15000,9005,1.665741255,,15000,9026,1.661865721
,15000,9011,1.664632116,,15000,9015,1.663893511
,15000,9002,1.666296379,,15000,9001,1.666481502
,15000,9007,1.665371378,,15000,9010,1.66481687
,15000,9004,1.665926255,,15000,9022,1.662602527
,15000,9006,1.665556296,,15000,9013,1.664262732
,15000,9011,1.664632116,,15000,9001,1.666481502
,15000,9017,1.663524454,,15000,9008,1.665186501
,15000,8998,1.667037119,,15000,9012,1.664447403
,15000,9025,1.662049861,,15000,9023,1.662418264
,20000,11970,1.670843776,,20000,11982,1.669170422
,20000,11984,1.668891856,,20000,11975,1.670146138
,20000,11948,1.673920321,,20000,11996,1.667222407
,20000,12003,1.666250104,,20000,11983,1.669031127
,20000,11986,1.668613382,,20000,11996,1.667222407
,20000,11978,1.669727834,,20000,11991,1.667917605
,20000,11993,1.667639456,,20000,11979,1.669588446
,20000,11967,1.671262639,,20000,11984,1.668891856
,20000,11993,1.667639456,,20000,11975,1.670146138
,20000,11982,1.669170422,,20000,11979,1.669588446
,20000,11964,1.671681712,,20000,11978,1.669727834
,20000,11997,1.667083438,,20000,11995,1.667361401
,20000,11984,1.668891856,,20000,11993,1.667639456
,20000,11967,1.671262639,,20000,12010,1.665278934
,20000,12001,1.666527789,,20000,11989,1.668195846
,20000,11988,1.668335002,,20000,12000,1.666666667
,20000,11989,1.668195846,,20000,11987,1.66847418
,20000,11991,1.667917605,,20000,11980,1.669449082
,20000,11965,1.671541997,,20000,11969,1.670983374
,20000,11953,1.673220112,,20000,11971,1.670704202
,20000,11970,1.670843776,,20000,11986,1.668613382
,20000,11983,1.669031127,,20000,11978,1.669727834
,20000,11989,1.668195846,,20000,12014,1.664724488
,20000,11976,1.67000668,,20000,12007,1.665695011
,20000,11964,1.671681712,,20000,12006,1.66583375
,20000,11963,1.671821449,,20000,11975,1.670146138
,20000,11997,1.667083438,,20000,11996,1.667222407
,20000,11990,1.668056714,,20000,11990,1.668056714
,20000,11992,1.667778519,,20000,11970,1.670843776
,20000,11971,1.670704202,,20000,11988,1.668335002
,20000,11969,1.670983374,,20000,11994,1.667500417
,20000,11986,1.668613382,,20000,12001,1.666527789
,20000,11984,1.668891856,,20000,12003,1.666250104
,20000,11981,1.66930974,,20000,12011,1.665140288
,20000,11982,1.669170422,,20000,11994,1.667500417
,20000,11980,1.669449082,,20000,11971,1.670704202
,20000,11989,1.668195846,,20000,11982,1.669170422
,20000,11955,1.672940192,,20000,11974,1.670285619
,20000,11974,1.670285619,,20000,11996,1.667222407
,20000,12009,1.665417603,,20000,11991,1.667917605
,20000,11960,1.672240803,,20000,11979,1.669588446
,20000,11972,1.670564651,,20000,11979,1.669588446
,20000,11967,1.671262639,,20000,12003,1.666250104
,20000,11999,1.666805567,,20000,11976,1.67000668
,20000,11979,1.669588446,,20000,11981,1.66930974
,20000,11981,1.66930974,,20000,11992,1.667778519
,20000,11994,1.667500417,,20000,11985,1.668752607
,20000,11976,1.67000668,,20000,11983,1.669031127
,20000,11989,1.668195846,,20000,11987,1.66847418
,20000,11989,1.668195846,,20000,11963,1.671821449
,20000,11979,1.669588446,,20000,11985,1.668752607
,20000,11981,1.66930974,,20000,11978,1.669727834
,20000,11984,1.668891856,,20000,11987,1.66847418
,20000,11983,1.669031127,,20000,11984,1.668891856
,20000,11969,1.670983374,,20000,11987,1.66847418
,20000,11986,1.668613382,,20000,11975,1.670146138
,20000,11981,1.66930974,,20000,11989,1.668195846
,20000,11997,1.667083438,,20000,12001,1.666527789
,20000,11977,1.669867246,,20000,11966,1.671402307
,20000,11990,1.668056714,,20000,11979,1.669588446
,20000,11976,1.67000668,,20000,11969,1.670983374
,20000,11967,1.671262639,,20000,11996,1.667222407
,20000,11992,1.667778519,,20000,11992,1.667778519
,20000,11966,1.671402307,,20000,11991,1.667917605
,20000,11970,1.670843776,,20000,12013,1.664863065
,20000,11968,1.671122995,,20000,11978,1.669727834
,20000,12010,1.665278934,,20000,11982,1.669170422
,20000,11976,1.67000668,,20000,11985,1.668752607
,20000,11970,1.670843776,,20000,11985,1.668752607
,20000,11976,1.67000668,,20000,12000,1.666666667
,20000,11979,1.669588446,,20000,11994,1.667500417
,20000,11970,1.670843776,,20000,11993,1.667639456
,20000,11971,1.670704202,,20000,11971,1.670704202
,20000,11974,1.670285619,,20000,11988,1.668335002
,20000,11965,1.671541997,,20000,11993,1.667639456
,20000,11972,1.670564651,,20000,11982,1.669170422
,20000,11973,1.670425123,,20000,11974,1.670285619
,20000,11956,1.672800268,,20000,11981,1.66930974
,20000,11968,1.671122995,,20000,11995,1.667361401
,20000,12002,1.666388935,,20000,11977,1.669867246
,20000,11985,1.668752607,,20000,11977,1.669867246
,20000,11991,1.667917605,,20000,11993,1.667639456
,20000,11974,1.670285619,,20000,11995,1.667361401
,20000,11968,1.671122995,,20000,11990,1.668056714
,20000,11991,1.667917605,,20000,11975,1.670146138
,20000,11984,1.668891856,,20000,11981,1.66930974
,20000,11970,1.670843776,,20000,11989,1.668195846
,20000,11972,1.670564651,,20000,11979,1.669588446
,20000,11980,1.669449082,,20000,11984,1.668891856
,20000,11989,1.668195846,,20000,11989,1.668195846
,20000,11996,1.667222407,,20000,11978,1.669727834
,20000,11971,1.670704202,,20000,11964,1.671681712
,20000,11994,1.667500417,,20000,11997,1.667083438
,20000,11989,1.668195846,,20000,11982,1.669170422
,20000,12010,1.665278934,,20000,11987,1.66847418
,20000,11967,1.671262639,,20000,11994,1.667500417
,20000,11965,1.671541997,,20000,11979,1.669588446
,20000,11984,1.668891856,,20000,11996,1.667222407
,20000,11985,1.668752607,,20000,11966,1.671402307
,20000,12000,1.666666667,,20000,11997,1.667083438
,25000,14977,1.669226147,,25000,14979,1.669003271
,25000,14970,1.67000668,,25000,14963,1.670787944
,25000,14958,1.671346437,,25000,14969,1.670118244
,25000,14970,1.67000668,,25000,14985,1.668335002
,25000,14968,1.670229824,,25000,14981,1.668780455
,25000,14976,1.669337607,,25000,14997,1.667000067
,25000,14972,1.669783596,,25000,14977,1.669226147
,25000,14986,1.668223675,,25000,14982,1.66866907
,25000,14973,1.669672076,,25000,14987,1.668112364
,25000,14944,1.672912206,,25000,14955,1.671681712
,25000,14971,1.669895131,,25000,14964,1.67067629
,25000,14971,1.669895131,,25000,14984,1.668446343
,25000,14957,1.67145818,,25000,14984,1.668446343
,25000,14982,1.66866907,,25000,14996,1.66711123
,25000,14972,1.669783596,,25000,14965,1.670564651
,25000,14976,1.669337607,,25000,14995,1.667222407
,25000,14989,1.667889786,,25000,14952,1.672017121
,25000,14949,1.672352666,,25000,14969,1.670118244
,25000,14970,1.67000668,,25000,14970,1.67000668
,25000,14976,1.669337607,,25000,14970,1.67000668
,25000,14972,1.669783596,,25000,14964,1.67067629
,25000,14978,1.669114702,,25000,14983,1.668557699
,25000,14958,1.671346437,,25000,14994,1.6673336
,25000,14970,1.67000668,,25000,14958,1.671346437
,25000,14944,1.672912206,,25000,14986,1.668223675
,25000,14995,1.667222407,,25000,14983,1.668557699
,25000,14961,1.671011296,,25000,14986,1.668223675
,25000,14947,1.672576437,,25000,14975,1.669449082
,25000,14955,1.671681712,,25000,14990,1.667778519
,25000,14982,1.66866907,,25000,14992,1.66755603
,25000,14966,1.670453027,,25000,14979,1.669003271
,25000,14970,1.67000668,,25000,14973,1.669672076
,25000,14967,1.670341418,,25000,15007,1.665889252
,25000,14969,1.670118244,,25000,14967,1.670341418
,25000,14982,1.66866907,,25000,14967,1.670341418
,25000,14967,1.670341418,,25000,14988,1.668001068
,25000,14967,1.670341418,,25000,14982,1.66866907
,25000,14959,1.671234708,,25000,14954,1.6717935
,25000,14969,1.670118244,,25000,14945,1.672800268
,25000,14967,1.670341418,,25000,14979,1.669003271
,25000,14956,1.671569938,,25000,14986,1.668223675
,25000,14976,1.669337607,,25000,14990,1.667778519
,25000,14958,1.671346437,,25000,14954,1.6717935
,25000,14977,1.669226147,,25000,14967,1.670341418
,25000,14977,1.669226147,,25000,14966,1.670453027
,25000,14939,1.67347212,,25000,14970,1.67000668
,25000,14963,1.670787944,,25000,14968,1.670229824
,25000,14966,1.670453027,,25000,14970,1.67000668
,25000,14957,1.67145818,,25000,14966,1.670453027
,25000,14956,1.671569938,,25000,14987,1.668112364
,25000,14975,1.669449082,,25000,14984,1.668446343
,25000,14974,1.669560572,,25000,15003,1.6663334
,25000,14968,1.670229824,,25000,14993,1.667444808
,25000,14974,1.669560572,,25000,14984,1.668446343
,25000,14973,1.669672076,,25000,14956,1.671569938
,25000,14975,1.669449082,,25000,14980,1.668891856
,25000,14985,1.668335002,,25000,14957,1.67145818
,25000,14982,1.66866907,,25000,14981,1.668780455
,25000,14977,1.669226147,,25000,14969,1.670118244
,25000,14974,1.669560572,,25000,14989,1.667889786
,25000,14983,1.668557699,,25000,14979,1.669003271
,25000,14976,1.669337607,,25000,14990,1.667778519
,25000,14965,1.670564651,,25000,14993,1.667444808
,25000,14993,1.667444808,,25000,14983,1.668557699
,25000,14977,1.669226147,,25000,14960,1.671122995
,25000,14991,1.667667267,,25000,14982,1.66866907
,25000,14971,1.669895131,,25000,14964,1.67067629
,25000,14940,1.673360107,,25000,14968,1.670229824
,25000,14971,1.669895131,,25000,14991,1.667667267
,25000,14971,1.669895131,,25000,14973,1.669672076
,25000,14962,1.670899612,,25000,14993,1.667444808
,25000,14979,1.669003271,,25000,14978,1.669114702
,25000,14973,1.669672076,,25000,14977,1.669226147
,25000,14975,1.669449082,,25000,14970,1.67000668
,25000,14970,1.67000668,,25000,14980,1.668891856
,25000,14961,1.671011296,,25000,14970,1.67000668
,25000,14975,1.669449082,,25000,14980,1.668891856
,25000,14967,1.670341418,,25000,14972,1.669783596
,25000,14969,1.670118244,,25000,14965,1.670564651
,25000,14975,1.669449082,,25000,14972,1.669783596
,25000,14981,1.668780455,,25000,14970,1.67000668
,25000,14965,1.670564651,,25000,14946,1.672688345
,25000,14973,1.669672076,,25000,14991,1.667667267
,25000,14985,1.668335002,,25000,14990,1.667778519
,25000,14962,1.670899612,,25000,14967,1.670341418
,25000,14978,1.669114702,,25000,14954,1.6717935
,25000,14974,1.669560572,,25000,14976,1.669337607
,25000,14982,1.66866907,,25000,15000,1.666666667
,25000,14982,1.66866907,,25000,15000,1.666666667
,25000,14974,1.669560572,,25000,14974,1.669560572
,25000,14976,1.669337607,,25000,14960,1.671122995
,25000,14977,1.669226147,,25000,14971,1.669895131
,25000,14963,1.670787944,,25000,14965,1.670564651
,25000,14961,1.671011296,,25000,14973,1.669672076
,25000,14958,1.671346437,,25000,14952,1.672017121
,25000,14971,1.669895131,,25000,14963,1.670787944
,25000,14985,1.668335002,,25000,14981,1.668780455
,25000,14969,1.670118244,,25000,14962,1.670899612
,25000,14967,1.670341418,,25000,14978,1.669114702
,25000,14990,1.667778519,,25000,14973,1.669672076
,30000,17991,1.667500417,,30000,17999,1.666759264
,30000,17998,1.666851872,,30000,17991,1.667500417
,30000,17988,1.667778519,,30000,18004,1.666296379
,30000,17988,1.667778519,,30000,18006,1.666111296
,30000,17979,1.668613382,,30000,17999,1.666759264
,30000,18007,1.66601877,,30000,17979,1.668613382
,30000,17967,1.669727834,,30000,17980,1.668520578
,30000,17987,1.66787124,,30000,18001,1.666574079
,30000,17986,1.667963972,,30000,17992,1.667407737
,30000,18017,1.665094078,,30000,17985,1.668056714
,30000,17998,1.666851872,,30000,17982,1.668335002
,30000,17996,1.667037119,,30000,17991,1.667500417
,30000,17985,1.668056714,,30000,18020,1.66481687
,30000,17983,1.668242229,,30000,17982,1.668335002
,30000,17986,1.667963972,,30000,18000,1.666666667
,30000,17977,1.668799021,,30000,17975,1.668984701
,30000,17979,1.668613382,,30000,17977,1.668799021
,30000,17964,1.67000668,,30000,17990,1.667593107
,30000,17975,1.668984701,,30000,18011,1.66564877
,30000,17949,1.671402307,,30000,17982,1.668335002
,30000,18002,1.666481502,,30000,18012,1.665556296
,30000,17974,1.669077556,,30000,18021,1.664724488
,30000,17988,1.667778519,,30000,17995,1.667129758
,30000,17994,1.667222407,,30000,18005,1.666203832
,30000,18000,1.666666667,,30000,17968,1.669634907
,30000,17960,1.670378619,,30000,17997,1.666944491
,30000,18007,1.66601877,,30000,18018,1.665001665
,30000,17999,1.666759264,,30000,18011,1.66564877
,30000,17983,1.668242229,,30000,17965,1.669913721
,30000,17983,1.668242229,,30000,17987,1.66787124
,30000,17991,1.667500417,,30000,17979,1.668613382
,30000,17963,1.670099649,,30000,18008,1.665926255
,30000,17983,1.668242229,,30000,17993,1.667315067
,30000,17960,1.670378619,,30000,18009,1.66583375
,30000,17988,1.667778519,,30000,17985,1.668056714
,30000,17981,1.668427785,,30000,17993,1.667315067
,30000,17975,1.668984701,,30000,18011,1.66564877
,30000,17997,1.666944491,,30000,17981,1.668427785
,30000,17981,1.668427785,,30000,17991,1.667500417
,30000,17994,1.667222407,,30000,18007,1.66601877
,30000,17973,1.669170422,,30000,18000,1.666666667
,30000,17965,1.669913721,,30000,17976,1.668891856
,30000,17996,1.667037119,,30000,18002,1.666481502
,30000,17988,1.667778519,,30000,17995,1.667129758
,30000,17980,1.668520578,,30000,18020,1.66481687
,30000,17991,1.667500417,,30000,17985,1.668056714
,30000,17994,1.667222407,,30000,17988,1.667778519
,30000,17976,1.668891856,,30000,17966,1.669820773
,30000,17990,1.667593107,,30000,17992,1.667407737
,30000,18010,1.665741255,,30000,18003,1.666388935
,30000,17979,1.668613382,,30000,17982,1.668335002
,30000,17993,1.667315067,,30000,17961,1.670285619
,30000,17976,1.668891856,,30000,17984,1.668149466
,30000,17972,1.669263298,,30000,18010,1.665741255
,30000,17979,1.668613382,,30000,17995,1.667129758
,30000,17993,1.667315067,,30000,17993,1.667315067
,30000,17993,1.667315067,,30000,18004,1.666296379
,30000,17985,1.668056714,,30000,17987,1.66787124
,30000,17986,1.667963972,,30000,17980,1.668520578
,30000,17974,1.669077556,,30000,18009,1.66583375
,30000,17978,1.668706196,,30000,17994,1.667222407
,30000,17986,1.667963972,,30000,17985,1.668056714
,30000,17991,1.667500417,,30000,18000,1.666666667
,30000,17985,1.668056714,,30000,17995,1.667129758
,30000,17978,1.668706196,,30000,17993,1.667315067
,30000,18002,1.666481502,,30000,17990,1.667593107
,30000,17994,1.667222407,,30000,17981,1.668427785
,30000,17979,1.668613382,,30000,17997,1.666944491
,30000,17981,1.668427785,,30000,17980,1.668520578
,30000,17989,1.667685808,,30000,17996,1.667037119
,30000,17988,1.667778519,,30000,18004,1.666296379
,30000,18011,1.66564877,,30000,18000,1.666666667
,30000,17988,1.667778519,,30000,18005,1.666203832
,30000,17975,1.668984701,,30000,17991,1.667500417
,30000,17995,1.667129758,,30000,17975,1.668984701
,30000,17987,1.66787124,,30000,17995,1.667129758
,30000,17997,1.666944491,,30000,18005,1.666203832
,30000,17979,1.668613382,,30000,18007,1.66601877
,30000,17996,1.667037119,,30000,18007,1.66601877
,30000,17996,1.667037119,,30000,18012,1.665556296
,30000,17992,1.667407737,,30000,18000,1.666666667
,30000,17969,1.669541989,,30000,17984,1.668149466
,30000,17977,1.668799021,,30000,18004,1.666296379
,30000,18001,1.666574079,,30000,17968,1.669634907
,30000,17980,1.668520578,,30000,17987,1.66787124
,30000,17991,1.667500417,,30000,17981,1.668427785
,30000,18002,1.666481502,,30000,17995,1.667129758
,30000,18008,1.665926255,,30000,17998,1.666851872
,30000,17965,1.669913721,,30000,17977,1.668799021
,30000,17958,1.670564651,,30000,17987,1.66787124
,30000,17999,1.666759264,,30000,18006,1.666111296
,30000,17982,1.668335002,,30000,17999,1.666759264
,30000,18016,1.665186501,,30000,17993,1.667315067
,30000,17972,1.669263298,,30000,17995,1.667129758
,30000,17977,1.668799021,,30000,17978,1.668706196
,30000,17960,1.670378619,,30000,17942,1.672054398
,30000,18003,1.666388935,,30000,17999,1.666759264
,30000,17991,1.667500417,,30000,17995,1.667129758
,30000,18013,1.665463832,,30000,17988,1.667778519
,30000,17990,1.667593107,,30000,17965,1.669913721
,35000,21018,1.665239319,,35000,21009,1.665952687
,35000,21013,1.665635559,,35000,20996,1.666984187
,35000,21019,1.665160093,,35000,21007,1.666111296
,35000,20982,1.668096464,,35000,20989,1.66754014
,35000,20986,1.667778519,,35000,21020,1.665080875
,35000,21001,1.666587305,,35000,21012,1.66571483
,35000,21015,1.66547704,,35000,21020,1.665080875
,35000,21026,1.664605726,,35000,20995,1.667063587
,35000,20997,1.666904796,,35000,20997,1.666904796
,35000,20987,1.667699052,,35000,20988,1.667619592
,35000,21000,1.666666667,,35000,20994,1.667142993
,35000,20988,1.667619592,,35000,20997,1.666904796
,35000,20994,1.667142993,,35000,20994,1.667142993
,35000,21033,1.664051728,,35000,21013,1.665635559
,35000,21033,1.664051728,,35000,21002,1.666507952
,35000,20988,1.667619592,,35000,20993,1.667222407
,35000,20975,1.668653159,,35000,21005,1.666269936
,35000,20982,1.668096464,,35000,21012,1.66571483
,35000,21004,1.666349267,,35000,21004,1.666349267
,35000,21021,1.665001665,,35000,20995,1.667063587
,35000,21001,1.666587305,,35000,21036,1.663814413
,35000,21026,1.664605726,,35000,21013,1.665635559
,35000,20996,1.666984187,,35000,21022,1.664922462
,35000,20993,1.667222407,,35000,21027,1.664526561
,35000,21002,1.666507952,,35000,21003,1.666428605
,35000,20979,1.668335002,,35000,21004,1.666349267
,35000,21000,1.666666667,,35000,21009,1.665952687
,35000,21004,1.666349267,,35000,21028,1.664447403
,35000,21009,1.665952687,,35000,20993,1.667222407
,35000,21006,1.666190612,,35000,21057,1.662155103
,35000,20985,1.667857994,,35000,20994,1.667142993
,35000,20993,1.667222407,,35000,21010,1.665873394
,35000,20982,1.668096464,,35000,21030,1.664289111
,35000,21011,1.665794108,,35000,21000,1.666666667
,35000,20982,1.668096464,,35000,20991,1.667381259
,35000,20990,1.667460696,,35000,21020,1.665080875
,35000,20991,1.667381259,,35000,21002,1.666507952
,35000,21017,1.665318552,,35000,21017,1.665318552
,35000,21010,1.665873394,,35000,21020,1.665080875
,35000,20999,1.666746036,,35000,20999,1.666746036
,35000,20979,1.668335002,,35000,21019,1.665160093
,35000,21014,1.665556296,,35000,21003,1.666428605
,35000,21008,1.666031988,,35000,20996,1.666984187
,35000,20991,1.667381259,,35000,21017,1.665318552
,35000,21021,1.665001665,,35000,20999,1.666746036
,35000,21008,1.666031988,,35000,21000,1.666666667
,35000,21017,1.665318552,,35000,21017,1.665318552
,35000,21014,1.665556296,,35000,21034,1.663972616
,35000,21011,1.665794108,,35000,21005,1.666269936
,35000,20999,1.666746036,,35000,21021,1.665001665
,35000,20993,1.667222407,,35000,21000,1.666666667
,35000,20993,1.667222407,,35000,21006,1.666190612
,35000,20996,1.666984187,,35000,21012,1.66571483
,35000,21025,1.664684899,,35000,21030,1.664289111
,35000,20993,1.667222407,,35000,21044,1.663181905
,35000,21006,1.666190612,,35000,21015,1.66547704
,35000,21018,1.665239319,,35000,20995,1.667063587
,35000,20994,1.667142993,,35000,20978,1.66841453
,35000,20988,1.667619592,,35000,20999,1.666746036
,35000,20991,1.667381259,,35000,21014,1.665556296
,35000,20998,1.666825412,,35000,20985,1.667857994
,35000,20975,1.668653159,,35000,20987,1.667699052
,35000,21001,1.666587305,,35000,21007,1.666111296
,35000,20996,1.666984187,,35000,21031,1.664209976
,35000,21007,1.666111296,,35000,21006,1.666190612
,35000,20989,1.66754014,,35000,20991,1.667381259
,35000,20988,1.667619592,,35000,21017,1.665318552
,35000,21015,1.66547704,,35000,21008,1.666031988
,35000,21001,1.666587305,,35000,21008,1.666031988
,35000,20993,1.667222407,,35000,21024,1.664764079
,35000,21001,1.666587305,,35000,21000,1.666666667
,35000,20988,1.667619592,,35000,21006,1.666190612
,35000,20983,1.668016966,,35000,21020,1.665080875
,35000,20998,1.666825412,,35000,21030,1.664289111
,35000,20985,1.667857994,,35000,21025,1.664684899
,35000,21032,1.664130848,,35000,21006,1.666190612
,35000,21010,1.665873394,,35000,21010,1.665873394
,35000,20992,1.667301829,,35000,21020,1.665080875
,35000,21000,1.666666667,,35000,21022,1.664922462
,35000,21026,1.664605726,,35000,20978,1.66841453
,35000,20995,1.667063587,,35000,21010,1.665873394
,35000,21009,1.665952687,,35000,20992,1.667301829
,35000,20986,1.667778519,,35000,21019,1.665160093
,35000,20972,1.668891856,,35000,20978,1.66841453
,35000,21003,1.666428605,,35000,20983,1.668016966
,35000,20985,1.667857994,,35000,21032,1.664130848
,35000,21005,1.666269936,,35000,21012,1.66571483
,35000,20989,1.66754014,,35000,21010,1.665873394
,35000,21016,1.665397792,,35000,21006,1.666190612
,35000,20986,1.667778519,,35000,21005,1.666269936
,35000,20985,1.667857994,,35000,21008,1.666031988
,35000,20988,1.667619592,,35000,21005,1.666269936
,35000,21005,1.666269936,,35000,21004,1.666349267
,35000,21011,1.665794108,,35000,21010,1.665873394
,35000,20978,1.66841453,,35000,21001,1.666587305
,35000,20963,1.669608358,,35000,20999,1.666746036
,35000,20990,1.667460696,,35000,20989,1.66754014
,35000,21008,1.666031988,,35000,21016,1.665397792
,35000,20987,1.667699052,,35000,21011,1.665794108
,35000,20996,1.666984187,,35000,21012,1.66571483
,40000,24015,1.665625651,,40000,24013,1.665764378
,40000,24021,1.665209608,,40000,24031,1.664516666
,40000,23994,1.667083438,,40000,24004,1.666388935
,40000,23988,1.667500417,,40000,24021,1.665209608
,40000,24009,1.666041901,,40000,24006,1.666250104
,40000,24014,1.665695011,,40000,23998,1.666805567
,40000,24006,1.666250104,,40000,23996,1.666944491
,40000,24021,1.665209608,,40000,24003,1.666458359
,40000,23995,1.667013961,,40000,24011,1.665903128
,40000,23972,1.668613382,,40000,24003,1.666458359
,40000,24027,1.664793774,,40000,24035,1.664239651
,40000,24001,1.666597225,,40000,24041,1.6638243
,40000,24020,1.665278934,,40000,24006,1.666250104
,40000,24011,1.665903128,,40000,24015,1.665625651
,40000,24012,1.66583375,,40000,23991,1.667291901
,40000,24026,1.664863065,,40000,23999,1.666736114
,40000,24010,1.665972511,,40000,24008,1.666111296
,40000,23998,1.666805567,,40000,24001,1.666597225
,40000,23993,1.66715292,,40000,24028,1.664724488
,40000,23983,1.667848059,,40000,23996,1.666944491
,40000,23995,1.667013961,,40000,24023,1.665070974
,40000,24003,1.666458359,,40000,24006,1.666250104
,40000,23995,1.667013961,,40000,23987,1.667569934
,40000,24001,1.666597225,,40000,23982,1.667917605
,40000,23971,1.668682992,,40000,23968,1.668891856
,40000,24000,1.666666667,,40000,24008,1.666111296
,40000,24028,1.664724488,,40000,23982,1.667917605
,40000,24009,1.666041901,,40000,23985,1.667708985
,40000,24004,1.666388935,,40000,24020,1.665278934
,40000,24012,1.66583375,,40000,23974,1.66847418
,40000,23996,1.666944491,,40000,24000,1.666666667
,40000,24004,1.666388935,,40000,24042,1.663755095
,40000,24009,1.666041901,,40000,24027,1.664793774
,40000,24021,1.665209608,,40000,24027,1.664793774
,40000,23976,1.668335002,,40000,24013,1.665764378
,40000,24042,1.663755095,,40000,24007,1.666180697
,40000,24007,1.666180697,,40000,24021,1.665209608
,40000,24002,1.666527789,,40000,24002,1.666527789
,40000,23992,1.667222407,,40000,24011,1.665903128
,40000,24034,1.664308896,,40000,24003,1.666458359
,40000,24031,1.664516666,,40000,23995,1.667013961
,40000,24018,1.665417603,,40000,23993,1.66715292
,40000,24027,1.664793774,,40000,24014,1.665695011
,40000,24020,1.665278934,,40000,24024,1.665001665
,40000,24003,1.666458359,,40000,23975,1.668404588
,40000,23998,1.666805567,,40000,24003,1.666458359
,40000,24023,1.665070974,,40000,24016,1.665556296
,40000,24002,1.666527789,,40000,24010,1.665972511
,40000,23989,1.667430906,,40000,24025,1.664932362
,40000,24009,1.666041901,,40000,24028,1.664724488
,40000,23998,1.666805567,,40000,24001,1.666597225
,40000,24001,1.666597225,,40000,24001,1.666597225
,40000,24021,1.665209608,,40000,24006,1.666250104
,40000,24018,1.665417603,,40000,24020,1.665278934
,40000,23994,1.667083438,,40000,24018,1.665417603
,40000,24034,1.664308896,,40000,24018,1.665417603
,40000,23987,1.667569934,,40000,24002,1.666527789
,40000,24018,1.665417603,,40000,23970,1.668752607
,40000,23979,1.668126277,,40000,23999,1.666736114
,40000,23994,1.667083438,,40000,24015,1.665625651
,40000,24022,1.665140288,,40000,24023,1.665070974
,40000,24032,1.664447403,,40000,24032,1.664447403
,40000,24004,1.666388935,,40000,24050,1.663201663
,40000,23992,1.667222407,,40000,23978,1.668195846
,40000,24017,1.665486947,,40000,23994,1.667083438
,40000,24003,1.666458359,,40000,24019,1.665348266
,40000,23988,1.667500417,,40000,24004,1.666388935
,40000,24015,1.665625651,,40000,23994,1.667083438
,40000,24000,1.666666667,,40000,24015,1.665625651
,40000,24008,1.666111296,,40000,24017,1.665486947
,40000,24012,1.66583375,,40000,24009,1.666041901
,40000,24008,1.666111296,,40000,24003,1.666458359
,40000,24012,1.66583375,,40000,24021,1.665209608
,40000,24001,1.666597225,,40000,24028,1.664724488
,40000,23978,1.668195846,,40000,24032,1.664447403
,40000,24004,1.666388935,,40000,24009,1.666041901
,40000,24011,1.665903128,,40000,24001,1.666597225
,40000,24004,1.666388935,,40000,24003,1.666458359
,40000,24005,1.666319517,,40000,23976,1.668335002
,40000,23985,1.667708985,,40000,24029,1.664655208
,40000,24001,1.666597225,,40000,24036,1.664170411
,40000,23991,1.667291901,,40000,24001,1.666597225
,40000,23985,1.667708985,,40000,23991,1.667291901
,40000,23972,1.668613382,,40000,24026,1.664863065
,40000,23987,1.667569934,,40000,23997,1.666875026
,40000,24025,1.664932362,,40000,24007,1.666180697
,40000,23987,1.667569934,,40000,24010,1.665972511
,40000,24027,1.664793774,,40000,24016,1.665556296
,40000,24021,1.665209608,,40000,23997,1.666875026
,40000,23989,1.667430906,,40000,24034,1.664308896
,40000,23994,1.667083438,,40000,24001,1.666597225
,40000,24000,1.666666667,,40000,24028,1.664724488
,40000,23999,1.666736114,,40000,24025,1.664932362
,40000,23973,1.668543778,,40000,24013,1.665764378
,40000,24024,1.665001665,,40000,23981,1.667987156
,40000,24009,1.666041901,,40000,24035,1.664239651
,40000,24018,1.665417603,,40000,23994,1.667083438
,40000,24029,1.664655208,,40000,23997,1.666875026
,40000,24014,1.665695011,,40000,24025,1.664932362
,40000,24002,1.666527789,,40000,24007,1.666180697
