File Name,File Size,Zipped File Size (Non-BWT Text),Compression Ratio (Non-BWT Text),File Name,File Size (BWT Text),Zipped File Size (BWT Text),Compression Ratio (BWT Text)
,15000,9287,1.615160978,,15000,9293,1.614118153
,15000,9302,1.612556439,,15000,9301,1.612729814
,15000,9278,1.616727743,,15000,9299,1.613076675
,15000,9293,1.614118153,,15000,9308,1.611516975
,15000,9290,1.614639397,,15000,9300,1.612903226
,15000,9304,1.612209802,,15000,9301,1.612729814
,15000,9300,1.612903226,,15000,9303,1.612383102
,15000,9290,1.614639397,,15000,9300,1.612903226
,15000,9291,1.614465612,,15000,9292,1.614291864
,15000,9298,1.613250161,,15000,9291,1.614465612
,15000,9293,1.614118153,,15000,9301,1.612729814
,15000,9293,1.614118153,,15000,9302,1.612556439
,15000,9289,1.61481322,,15000,9306,1.611863314
,15000,9285,1.615508885,,15000,9299,1.613076675
,15000,9295,1.613770845,,15000,9294,1.61394448
,15000,9300,1.612903226,,15000,9299,1.613076675
,15000,9292,1.614291864,,15000,9299,1.613076675
,15000,9292,1.614291864,,15000,9307,1.611690126
,15000,9285,1.615508885,,15000,9295,1.613770845
,15000,9291,1.614465612,,15000,9297,1.613423685
,15000,9293,1.614118153,,15000,9306,1.611863314
,15000,9284,1.615682895,,15000,9298,1.613250161
,20000,12370,1.616814875,,20000,12361,1.617992072
,20000,12370,1.616814875,,20000,12381,1.615378402
,20000,12363,1.617730324,,20000,12382,1.615247941
,20000,12378,1.615769914,,20000,12371,1.616684181
,20000,12383,1.6151175,,20000,12380,1.615508885
,20000,12368,1.617076326,,20000,12368,1.617076326
,20000,12362,1.617861188,,20000,12370,1.616814875
,20000,12371,1.616684181,,20000,12385,1.614856681
,20000,12385,1.614856681,,20000,12374,1.616292226
,20000,12359,1.618253904,,20000,12363,1.617730324
,20000,12373,1.616422856,,20000,12370,1.616814875
,20000,12375,1.616161616,,20000,12394,1.613684041
,20000,12357,1.618515821,,20000,12379,1.615639389
,20000,12356,1.618646811,,20000,12392,1.61394448
,20000,12360,1.618122977,,20000,12374,1.616292226
,20000,12365,1.617468662,,20000,12382,1.615247941
,20000,12363,1.617730324,,20000,12381,1.615378402
,20000,12360,1.618122977,,20000,12365,1.617468662
,20000,12364,1.617599482,,20000,12379,1.615639389
,20000,12383,1.6151175,,20000,12372,1.616553508
,20000,12377,1.615900461,,20000,12404,1.612383102
,20000,12378,1.615769914,,20000,12389,1.614335297
,20000,12371,1.616684181,,20000,12370,1.616814875
,20000,12365,1.617468662,,20000,12391,1.614074732
,20000,12372,1.616553508,,20000,12380,1.615508885
,20000,12377,1.615900461,,20000,12384,1.61498708
,20000,12362,1.617861188,,20000,12390,1.614205004
,20000,12380,1.615508885,,20000,12369,1.61694559
,20000,12361,1.617992072,,20000,12377,1.615900461
,20000,12375,1.616161616,,20000,12363,1.617730324
,20000,12365,1.617468662,,20000,12372,1.616553508
,20000,12374,1.616292226,,20000,12386,1.614726304
,20000,12369,1.61694559,,20000,12378,1.615769914
,20000,12381,1.615378402,,20000,12379,1.615639389
,20000,12372,1.616553508,,20000,12388,1.614465612
,20000,12364,1.617599482,,20000,12372,1.616553508
,20000,12367,1.617207083,,20000,12381,1.615378402
,20000,12378,1.615769914,,20000,12370,1.616814875
,20000,12371,1.616684181,,20000,12386,1.614726304
,20000,12374,1.616292226,,20000,12373,1.616422856
,20000,12367,1.617207083,,20000,12376,1.616031028
,20000,12356,1.618646811,,20000,12366,1.617337862
,20000,12368,1.617076326,,20000,12379,1.615639389
,20000,12379,1.615639389,,20000,12378,1.615769914
,20000,12384,1.61498708,,20000,12401,1.612773163
,20000,12364,1.617599482,,20000,12373,1.616422856
,20000,12368,1.617076326,,20000,12376,1.616031028
,20000,12382,1.615247941,,20000,12362,1.617861188
,20000,12362,1.617861188,,20000,12358,1.618384852
,20000,12368,1.617076326,,20000,12378,1.615769914
,20000,12360,1.618122977,,20000,12380,1.615508885
,20000,12382,1.615247941,,20000,12376,1.616031028
,20000,12381,1.615378402,,20000,12377,1.615900461
,20000,12376,1.616031028,,20000,12362,1.617861188
,20000,12379,1.615639389,,20000,12392,1.61394448
,20000,12380,1.615508885,,20000,12376,1.616031028
,20000,12371,1.616684181,,20000,12364,1.617599482
,20000,12371,1.616684181,,20000,12369,1.61694559
,20000,12383,1.6151175,,20000,12370,1.616814875
,20000,12372,1.616553508,,20000,12371,1.616684181
,20000,12399,1.613033309,,20000,12388,1.614465612
,20000,12357,1.618515821,,20000,12374,1.616292226
,20000,12370,1.616814875,,20000,12370,1.616814875
,20000,12359,1.618253904,,20000,12368,1.617076326
,20000,12355,1.618777823,,20000,12366,1.617337862
,20000,12378,1.615769914,,20000,12379,1.615639389
,20000,12370,1.616814875,,20000,12374,1.616292226
,20000,12373,1.616422856,,20000,12366,1.617337862
,20000,12371,1.616684181,,20000,12380,1.615508885
,20000,12364,1.617599482,,20000,12370,1.616814875
,20000,12388,1.614465612,,20000,12372,1.616553508
,20000,12382,1.615247941,,20000,12391,1.614074732
,20000,12359,1.618253904,,20000,12374,1.616292226
,20000,12385,1.614856681,,20000,12383,1.6151175
,20000,12370,1.616814875,,20000,12372,1.616553508
,20000,12368,1.617076326,,20000,12372,1.616553508
,20000,12356,1.618646811,,20000,12383,1.6151175
,20000,12381,1.615378402,,20000,12370,1.616814875
,20000,12374,1.616292226,,20000,12364,1.617599482
,20000,12382,1.615247941,,20000,12365,1.617468662
,20000,12371,1.616684181,,20000,12380,1.615508885
,20000,12373,1.616422856,,20000,12371,1.616684181
,20000,12363,1.617730324,,20000,12371,1.616684181
,20000,12364,1.617599482,,20000,12369,1.61694559
,20000,12374,1.616292226,,20000,12361,1.617992072
,20000,12381,1.615378402,,20000,12374,1.616292226
,20000,12379,1.615639389,,20000,12380,1.615508885
,20000,12376,1.616031028,,20000,12383,1.6151175
,20000,12375,1.616161616,,20000,12378,1.615769914
,20000,12371,1.616684181,,20000,12400,1.612903226
,20000,12349,1.619564337,,20000,12375,1.616161616
,20000,12374,1.616292226,,20000,12389,1.614335297
,20000,12368,1.617076326,,20000,12377,1.615900461
,20000,12364,1.617599482,,20000,12388,1.614465612
,20000,12374,1.616292226,,20000,12369,1.61694559
,20000,12374,1.616292226,,20000,12382,1.615247941
,20000,12365,1.617468662,,20000,12385,1.614856681
,20000,12379,1.615639389,,20000,12386,1.614726304
,20000,12369,1.61694559,,20000,12366,1.617337862
,20000,12382,1.615247941,,20000,12364,1.617599482
,25000,15466,1.616448985,,25000,15475,1.615508885
,25000,15451,1.618018251,,25000,15467,1.616344475
,25000,15473,1.615717702,,25000,15479,1.615091414
,25000,15471,1.615926572,,25000,15473,1.615717702
,25000,15455,1.617599482,,25000,15471,1.615926572
,25000,15451,1.618018251,,25000,15470,1.616031028
,25000,15469,1.616135497,,25000,15465,1.616553508
,25000,15446,1.618542017,,25000,15476,1.615404497
,25000,15479,1.615091414,,25000,15463,1.616762595
,25000,15457,1.617390179,,25000,15470,1.616031028
,25000,15461,1.616971735,,25000,15468,1.616239979
,25000,15466,1.616448985,,25000,15464,1.616658044
,25000,15462,1.616867158,,25000,15489,1.61404868
,25000,15460,1.617076326,,25000,15463,1.616762595
,25000,15468,1.616239979,,25000,15474,1.615613287
,25000,15460,1.617076326,,25000,15461,1.616971735
,25000,15458,1.617285548,,25000,15481,1.61488276
,25000,15468,1.616239979,,25000,15454,1.617704154
,25000,15462,1.616867158,,25000,15464,1.616658044
,25000,15470,1.616031028,,25000,15464,1.616658044
,25000,15465,1.616553508,,25000,15471,1.615926572
,25000,15470,1.616031028,,25000,15472,1.61582213
,25000,15478,1.615195762,,25000,15475,1.615508885
,25000,15471,1.615926572,,25000,15472,1.61582213
,25000,15457,1.617390179,,25000,15467,1.616344475
,25000,15458,1.617285548,,25000,15463,1.616762595
,25000,15465,1.616553508,,25000,15473,1.615717702
,25000,15464,1.616658044,,25000,15468,1.616239979
,25000,15471,1.615926572,,25000,15477,1.615300123
,25000,15467,1.616344475,,25000,15463,1.616762595
,25000,15455,1.617599482,,25000,15476,1.615404497
,25000,15477,1.615300123,,25000,15467,1.616344475
,25000,15466,1.616448985,,25000,15473,1.615717702
,25000,15464,1.616658044,,25000,15506,1.612279118
,25000,15457,1.617390179,,25000,15447,1.618437237
,25000,15470,1.616031028,,25000,15459,1.61718093
,25000,15478,1.615195762,,25000,15458,1.617285548
,25000,15471,1.615926572,,25000,15470,1.616031028
,25000,15482,1.614778452,,25000,15459,1.61718093
,25000,15453,1.61780884,,25000,15476,1.615404497
,25000,15469,1.616135497,,25000,15466,1.616448985
,25000,15462,1.616867158,,25000,15486,1.614361359
,25000,15458,1.617285548,,25000,15460,1.617076326
,25000,15462,1.616867158,,25000,15481,1.61488276
,25000,15471,1.615926572,,25000,15479,1.615091414
,25000,15450,1.618122977,,25000,15466,1.616448985
,25000,15470,1.616031028,,25000,15469,1.616135497
,25000,15454,1.617704154,,25000,15462,1.616867158
,25000,15473,1.615717702,,25000,15460,1.617076326
,25000,15457,1.617390179,,25000,15465,1.616553508
,25000,15467,1.616344475,,25000,15469,1.616135497
,25000,15469,1.616135497,,25000,15464,1.616658044
,25000,15461,1.616971735,,25000,15463,1.616762595
,25000,15476,1.615404497,,25000,15467,1.616344475
,25000,15470,1.616031028,,25000,15461,1.616971735
,25000,15468,1.616239979,,25000,15467,1.616344475
,25000,15457,1.617390179,,25000,15485,1.614465612
,25000,15460,1.617076326,,25000,15467,1.616344475
,25000,15463,1.616762595,,25000,15485,1.614465612
,25000,15485,1.614465612,,25000,15448,1.61833247
,25000,15484,1.614569879,,25000,15470,1.616031028
,25000,15460,1.617076326,,25000,15467,1.616344475
,25000,15472,1.61582213,,25000,15461,1.616971735
,25000,15468,1.616239979,,25000,15482,1.614778452
,25000,15445,1.618646811,,25000,15476,1.615404497
,25000,15467,1.616344475,,25000,15470,1.616031028
,25000,15468,1.616239979,,25000,15470,1.616031028
,25000,15463,1.616762595,,25000,15466,1.616448985
,25000,15455,1.617599482,,25000,15471,1.615926572
,25000,15447,1.618437237,,25000,15485,1.614465612
,25000,15453,1.61780884,,25000,15480,1.61498708
,25000,15465,1.616553508,,25000,15472,1.61582213
,25000,15473,1.615717702,,25000,15462,1.616867158
,25000,15456,1.617494824,,25000,15486,1.614361359
,25000,15465,1.616553508,,25000,15448,1.61833247
,25000,15467,1.616344475,,25000,15479,1.615091414
,25000,15453,1.61780884,,25000,15463,1.616762595
,25000,15470,1.616031028,,25000,15471,1.615926572
,25000,15470,1.616031028,,25000,15462,1.616867158
,25000,15482,1.614778452,,25000,15468,1.616239979
,25000,15456,1.617494824,,25000,15474,1.615613287
,25000,15465,1.616553508,,25000,15452,1.617913539
,25000,15461,1.616971735,,25000,15456,1.617494824
,25000,15477,1.615300123,,25000,15471,1.615926572
,25000,15467,1.616344475,,25000,15456,1.617494824
,25000,15457,1.617390179,,25000,15483,1.614674159
,25000,15459,1.61718093,,25000,15469,1.616135497
,25000,15473,1.615717702,,25000,15455,1.617599482
,25000,15487,1.614257119,,25000,15473,1.615717702
,25000,15457,1.617390179,,25000,15481,1.61488276
,25000,15468,1.616239979,,25000,15483,1.614674159
,25000,15450,1.618122977,,25000,15469,1.616135497
,25000,15470,1.616031028,,25000,15475,1.615508885
,25000,15460,1.617076326,,25000,15460,1.617076326
,25000,15465,1.616553508,,25000,15467,1.616344475
,25000,15462,1.616867158,,25000,15484,1.614569879
,25000,15455,1.617599482,,25000,15464,1.616658044
,25000,15486,1.614361359,,25000,15482,1.614778452
,25000,15475,1.615508885,,25000,15461,1.616971735
,25000,15474,1.615613287,,25000,15470,1.616031028
,30000,18586,1.614118153,,30000,18592,1.613597246
,30000,18573,1.615247941,,30000,18601,1.612816515
,30000,18585,1.614205004,,30000,18599,1.612989946
,30000,18592,1.613597246,,30000,18587,1.614031312
,30000,18589,1.613857658,,30000,18593,1.613510461
,30000,18586,1.614118153,,30000,18601,1.612816515
,30000,18589,1.613857658,,30000,18615,1.611603546
,30000,18568,1.615682895,,30000,18601,1.612816515
,30000,18574,1.615160978,,30000,18578,1.61481322
,30000,18591,1.613684041,,30000,18573,1.615247941
,30000,18583,1.614378733,,30000,18605,1.612469766
,30000,18585,1.614205004,,30000,18591,1.613684041
,30000,18588,1.61394448,,30000,18593,1.613510461
,30000,18568,1.615682895,,30000,18583,1.614378733
,30000,18599,1.612989946,,30000,18572,1.615334913
,30000,18579,1.614726304,,30000,18582,1.614465612
,30000,18585,1.614205004,,30000,18568,1.615682895
,30000,18571,1.615421894,,30000,18569,1.615595886
,30000,18568,1.615682895,,30000,18596,1.613250161
,30000,18579,1.614726304,,30000,18567,1.615769914
,30000,18594,1.613423685,,30000,18575,1.615074024
,30000,18596,1.613250161,,30000,18584,1.614291864
,30000,18586,1.614118153,,30000,18609,1.612123166
,30000,18589,1.613857658,,30000,18567,1.615769914
,30000,18583,1.614378733,,30000,18575,1.615074024
,30000,18588,1.61394448,,30000,18606,1.612383102
,30000,18563,1.616118084,,30000,18586,1.614118153
,30000,18571,1.615421894,,30000,18587,1.614031312
,30000,18596,1.613250161,,30000,18595,1.613336919
,30000,18591,1.613684041,,30000,18599,1.612989946
,30000,18580,1.614639397,,30000,18574,1.615160978
,30000,18570,1.615508885,,30000,18580,1.614639397
,30000,18594,1.613423685,,30000,18586,1.614118153
,30000,18588,1.61394448,,30000,18559,1.616466404
,30000,18596,1.613250161,,30000,18588,1.61394448
,30000,18564,1.616031028,,30000,18602,1.612729814
,30000,18573,1.615247941,,30000,18588,1.61394448
,30000,18588,1.61394448,,30000,18593,1.613510461
,30000,18586,1.614118153,,30000,18575,1.615074024
,30000,18584,1.614291864,,30000,18600,1.612903226
,30000,18570,1.615508885,,30000,18573,1.615247941
,30000,18585,1.614205004,,30000,18595,1.613336919
,30000,18582,1.614465612,,30000,18587,1.614031312
,30000,18573,1.615247941,,30000,18594,1.613423685
,30000,18564,1.616031028,,30000,18581,1.6145525
,30000,18585,1.614205004,,30000,18589,1.613857658
,30000,18569,1.615595886,,30000,18605,1.612469766
,30000,18597,1.613163413,,30000,18582,1.614465612
,30000,18571,1.615421894,,30000,18589,1.613857658
,30000,18559,1.616466404,,30000,18580,1.614639397
,30000,18596,1.613250161,,30000,18583,1.614378733
,30000,18590,1.613770845,,30000,18606,1.612383102
,30000,18596,1.613250161,,30000,18599,1.612989946
,30000,18581,1.6145525,,30000,18594,1.613423685
,30000,18590,1.613770845,,30000,18598,1.613076675
,30000,18578,1.61481322,,30000,18581,1.6145525
,30000,18585,1.614205004,,30000,18584,1.614291864
,30000,18583,1.614378733,,30000,18604,1.612556439
,30000,18565,1.615943981,,30000,18568,1.615682895
,30000,18556,1.616727743,,30000,18596,1.613250161
,30000,18590,1.613770845,,30000,18594,1.613423685
,30000,18594,1.613423685,,30000,18585,1.614205004
,30000,18576,1.61498708,,30000,18571,1.615421894
,30000,18585,1.614205004,,30000,18596,1.613250161
,30000,18583,1.614378733,,30000,18587,1.614031312
,30000,18601,1.612816515,,30000,18594,1.613423685
,30000,18577,1.614900145,,30000,18583,1.614378733
,30000,18578,1.61481322,,30000,18580,1.614639397
,30000,18575,1.615074024,,30000,18600,1.612903226
,30000,18580,1.614639397,,30000,18589,1.613857658
,30000,18576,1.61498708,,30000,18577,1.614900145
,30000,18569,1.615595886,,30000,18584,1.614291864
,30000,18554,1.616902016,,30000,18583,1.614378733
,30000,18596,1.613250161,,30000,18583,1.614378733
,30000,18580,1.614639397,,30000,18603,1.612643122
,30000,18569,1.615595886,,30000,18581,1.6145525
,30000,18578,1.61481322,,30000,18582,1.614465612
,30000,18574,1.615160978,,30000,18588,1.61394448
,30000,18572,1.615334913,,30000,18593,1.613510461
,30000,18585,1.614205004,,30000,18590,1.613770845
,30000,18569,1.615595886,,30000,18593,1.613510461
,30000,18593,1.613510461,,30000,18587,1.614031312
,30000,18592,1.613597246,,30000,18588,1.61394448
,30000,18563,1.616118084,,30000,18599,1.612989946
,30000,18566,1.615856943,,30000,18583,1.614378733
,30000,18581,1.6145525,,30000,18591,1.613684041
,30000,18583,1.614378733,,30000,18608,1.612209802
,30000,18570,1.615508885,,30000,18601,1.612816515
,30000,18595,1.613336919,,30000,18592,1.613597246
,30000,18591,1.613684041,,30000,18579,1.614726304
,30000,18567,1.615769914,,30000,18604,1.612556439
,30000,18590,1.613770845,,30000,18588,1.61394448
,30000,18591,1.613684041,,30000,18573,1.615247941
,30000,18598,1.613076675,,30000,18606,1.612383102
,30000,18588,1.61394448,,30000,18584,1.614291864
,30000,18576,1.61498708,,30000,18587,1.614031312
,30000,18579,1.614726304,,30000,18590,1.613770845
,30000,18592,1.613597246,,30000,18605,1.612469766
,30000,18574,1.615160978,,30000,18573,1.615247941
,30000,18576,1.61498708,,30000,18585,1.614205004
,35000,21719,1.611492242,,35000,21685,1.614018907
,35000,21693,1.613423685,,35000,21708,1.612308826
,35000,21695,1.613274948,,35000,21697,1.613126239
,35000,21701,1.612828902,,35000,21696,1.61320059
,35000,21716,1.611714865,,35000,21700,1.612903226
,35000,21683,1.614167781,,35000,21710,1.612160295
,35000,21686,1.61394448,,35000,21710,1.612160295
,35000,21692,1.613498064,,35000,21713,1.611937549
,35000,21689,1.613721241,,35000,21694,1.613349313
,35000,21706,1.612457385,,35000,21689,1.613721241
,35000,21698,1.613051894,,35000,21697,1.613126239
,35000,21672,1.61498708,,35000,21713,1.611937549
,35000,21687,1.61387006,,35000,21721,1.611343861
,35000,21700,1.612903226,,35000,21711,1.612086039
,35000,21685,1.614018907,,35000,21698,1.613051894
,35000,21687,1.61387006,,35000,21689,1.613721241
,35000,21707,1.612383102,,35000,21719,1.611492242
,35000,21704,1.612605971,,35000,21712,1.612011791
,35000,21698,1.613051894,,35000,21704,1.612605971
,35000,21704,1.612605971,,35000,21703,1.612680275
,35000,21708,1.612308826,,35000,21717,1.61164065
,35000,21711,1.612086039,,35000,21699,1.612977557
,35000,21696,1.61320059,,35000,21701,1.612828902
,35000,21697,1.613126239,,35000,21710,1.612160295
,35000,21691,1.613572449,,35000,21704,1.612605971
,35000,21707,1.612383102,,35000,21702,1.612754585
,35000,21668,1.615285213,,35000,21709,1.612234557
,35000,21698,1.613051894,,35000,21705,1.612531675
,35000,21699,1.612977557,,35000,21717,1.61164065
,35000,21690,1.613646842,,35000,21712,1.612011791
,35000,21704,1.612605971,,35000,21723,1.611195507
,35000,21690,1.613646842,,35000,21709,1.612234557
,35000,21703,1.612680275,,35000,21699,1.612977557
,35000,21689,1.613721241,,35000,21709,1.612234557
,35000,21695,1.613274948,,35000,21708,1.612308826
,35000,21710,1.612160295,,35000,21708,1.612308826
,35000,21676,1.614689057,,35000,21710,1.612160295
,35000,21693,1.613423685,,35000,21702,1.612754585
,35000,21695,1.613274948,,35000,21678,1.614540087
,35000,21681,1.614316683,,35000,21715,1.611789086
,35000,21713,1.611937549,,35000,21716,1.611714865
,35000,21708,1.612308826,,35000,21710,1.612160295
,35000,21706,1.612457385,,35000,21721,1.611343861
,35000,21712,1.612011791,,35000,21712,1.612011791
,35000,21699,1.612977557,,35000,21707,1.612383102
,35000,21697,1.613126239,,35000,21702,1.612754585
,35000,21694,1.613349313,,35000,21712,1.612011791
,35000,21716,1.611714865,,35000,21693,1.613423685
,35000,21703,1.612680275,,35000,21702,1.612754585
,35000,21696,1.61320059,,35000,21705,1.612531675
,35000,21695,1.613274948,,35000,21697,1.613126239
,35000,21699,1.612977557,,35000,21694,1.613349313
,35000,21673,1.614912564,,35000,21713,1.611937549
,35000,21690,1.613646842,,35000,21686,1.61394448
,35000,21702,1.612754585,,35000,21707,1.612383102
,35000,21684,1.614093341,,35000,21726,1.610973028
,35000,21694,1.613349313,,35000,21686,1.61394448
,35000,21697,1.613126239,,35000,21697,1.613126239
,35000,21696,1.61320059,,35000,21723,1.611195507
,35000,21727,1.610898882,,35000,21690,1.613646842
,35000,21698,1.613051894,,35000,21683,1.614167781
,35000,21694,1.613349313,,35000,21687,1.61387006
,35000,21691,1.613572449,,35000,21709,1.612234557
,35000,21720,1.611418048,,35000,21721,1.611343861
,35000,21723,1.611195507,,35000,21682,1.614242229
,35000,21695,1.613274948,,35000,21715,1.611789086
,35000,21686,1.61394448,,35000,21696,1.61320059
,35000,21701,1.612828902,,35000,21681,1.614316683
,35000,21681,1.614316683,,35000,21688,1.613795647
,35000,21678,1.614540087,,35000,21707,1.612383102
,35000,21670,1.615136133,,35000,21697,1.613126239
,35000,21692,1.613498064,,35000,21722,1.611269681
,35000,21700,1.612903226,,35000,21706,1.612457385
,35000,21699,1.612977557,,35000,21698,1.613051894
,35000,21701,1.612828902,,35000,21706,1.612457385
,35000,21698,1.613051894,,35000,21716,1.611714865
,35000,21687,1.61387006,,35000,21689,1.613721241
,35000,21702,1.612754585,,35000,21695,1.613274948
,35000,21687,1.61387006,,35000,21704,1.612605971
,35000,21709,1.612234557,,35000,21712,1.612011791
,35000,21697,1.613126239,,35000,21703,1.612680275
,35000,21697,1.613126239,,35000,21708,1.612308826
,35000,21689,1.613721241,,35000,21715,1.611789086
,35000,21700,1.612903226,,35000,21712,1.612011791
,35000,21688,1.613795647,,35000,21719,1.611492242
,35000,21700,1.612903226,,35000,21707,1.612383102
,35000,21692,1.613498064,,35000,21709,1.612234557
,35000,21690,1.613646842,,35000,21705,1.612531675
,35000,21676,1.614689057,,35000,21684,1.614093341
,35000,21696,1.61320059,,35000,21714,1.611863314
,35000,21696,1.61320059,,35000,21711,1.612086039
,35000,21686,1.61394448,,35000,21712,1.612011791
,35000,21708,1.612308826,,35000,21704,1.612605971
,35000,21682,1.614242229,,35000,21703,1.612680275
,35000,21715,1.611789086,,35000,21704,1.612605971
,35000,21685,1.614018907,,35000,21712,1.612011791
,35000,21702,1.612754585,,35000,21711,1.612086039
,35000,21706,1.612457385,,35000,21720,1.611418048
,35000,21712,1.612011791,,35000,21726,1.610973028
,35000,21707,1.612383102,,35000,21694,1.613349313
,40000,24794,1.613293539,,40000,24802,1.612773163
,40000,24784,1.61394448,,40000,24822,1.611473693
,40000,24786,1.61381425,,40000,24816,1.611863314
,40000,24804,1.612643122,,40000,24841,1.610241134
,40000,24802,1.612773163,,40000,24822,1.611473693
,40000,24816,1.611863314,,40000,24795,1.613228473
,40000,24808,1.612383102,,40000,24805,1.612578109
,40000,24801,1.612838192,,40000,24809,1.61231811
,40000,24807,1.612448099,,40000,24827,1.611149152
,40000,24817,1.611798364,,40000,24802,1.612773163
,40000,24797,1.613098359,,40000,24800,1.612903226
,40000,24793,1.613358609,,40000,24808,1.612383102
,40000,24800,1.612903226,,40000,24810,1.612253124
,40000,24811,1.612188142,,40000,24802,1.612773163
,40000,24807,1.612448099,,40000,24825,1.611278953
,40000,24798,1.613033309,,40000,24829,1.611019373
,40000,24815,1.611928269,,40000,24822,1.611473693
,40000,24815,1.611928269,,40000,24807,1.612448099
,40000,24798,1.613033309,,40000,24806,1.612513102
,40000,24814,1.61199323,,40000,24805,1.612578109
,40000,24807,1.612448099,,40000,24841,1.610241134
,40000,24817,1.611798364,,40000,24839,1.610370788
,40000,24778,1.614335297,,40000,24837,1.610500463
,40000,24824,1.611343861,,40000,24806,1.612513102
,40000,24813,1.612058195,,40000,24815,1.611928269
,40000,24822,1.611473693,,40000,24811,1.612188142
,40000,24809,1.61231811,,40000,24824,1.611343861
,40000,24801,1.612838192,,40000,24827,1.611149152
,40000,24816,1.611863314,,40000,24810,1.612253124
,40000,24806,1.612513102,,40000,24803,1.61270814
,40000,24782,1.614074732,,40000,24838,1.610435623
,40000,24806,1.612513102,,40000,24828,1.61108426
,40000,24835,1.610630159,,40000,24835,1.610630159
,40000,24811,1.612188142,,40000,24807,1.612448099
,40000,24814,1.61199323,,40000,24813,1.612058195
,40000,24811,1.612188142,,40000,24818,1.611733419
,40000,24807,1.612448099,,40000,24819,1.61166848
,40000,24810,1.612253124,,40000,24811,1.612188142
,40000,24802,1.612773163,,40000,24828,1.61108426
,40000,24815,1.611928269,,40000,24833,1.610759876
,40000,24787,1.613749143,,40000,24811,1.612188142
,40000,24809,1.61231811,,40000,24816,1.611863314
,40000,24779,1.614270148,,40000,24804,1.612643122
,40000,24815,1.611928269,,40000,24797,1.613098359
,40000,24809,1.61231811,,40000,24821,1.611538616
,40000,24817,1.611798364,,40000,24801,1.612838192
,40000,24801,1.612838192,,40000,24815,1.611928269
,40000,24807,1.612448099,,40000,24828,1.61108426
,40000,24798,1.613033309,,40000,24822,1.611473693
,40000,24810,1.612253124,,40000,24817,1.611798364
,40000,24795,1.613228473,,40000,24818,1.611733419
,40000,24821,1.611538616,,40000,24809,1.61231811
,40000,24784,1.61394448,,40000,24787,1.613749143
,40000,24828,1.61108426,,40000,24830,1.610954491
,40000,24820,1.611603546,,40000,24793,1.613358609
,40000,24787,1.613749143,,40000,24821,1.611538616
,40000,24806,1.612513102,,40000,24813,1.612058195
,40000,24807,1.612448099,,40000,24788,1.613684041
,40000,24796,1.613163413,,40000,24816,1.611863314
,40000,24797,1.613098359,,40000,24812,1.612123166
,40000,24805,1.612578109,,40000,24802,1.612773163
,40000,24833,1.610759876,,40000,24831,1.610889614
,40000,24789,1.613618944,,40000,24819,1.61166848
,40000,24794,1.613293539,,40000,24833,1.610759876
,40000,24814,1.61199323,,40000,24808,1.612383102
,40000,24806,1.612513102,,40000,24784,1.61394448
,40000,24804,1.612643122,,40000,24793,1.613358609
,40000,24798,1.613033309,,40000,24821,1.611538616
,40000,24805,1.612578109,,40000,24816,1.611863314
,40000,24813,1.612058195,,40000,24798,1.613033309
,40000,24799,1.612968265,,40000,24813,1.612058195
,40000,24804,1.612643122,,40000,24810,1.612253124
,40000,24797,1.613098359,,40000,24813,1.612058195
,40000,24787,1.613749143,,40000,24811,1.612188142
,40000,24789,1.613618944,,40000,24818,1.611733419
,40000,24781,1.614139865,,40000,24808,1.612383102
,40000,24813,1.612058195,,40000,24830,1.610954491
,40000,24799,1.612968265,,40000,24797,1.613098359
,40000,24814,1.61199323,,40000,24818,1.611733419
,40000,24797,1.613098359,,40000,24804,1.612643122
,40000,24828,1.61108426,,40000,24818,1.611733419
,40000,24800,1.612903226,,40000,24813,1.612058195
,40000,24821,1.611538616,,40000,24817,1.611798364
,40000,24808,1.612383102,,40000,24844,1.610046691
,40000,24794,1.613293539,,40000,24811,1.612188142
,40000,24808,1.612383102,,40000,24801,1.612838192
,40000,24808,1.612383102,,40000,24821,1.611538616
,40000,24823,1.611408774,,40000,24814,1.61199323
,40000,24812,1.612123166,,40000,24817,1.611798364
,40000,24817,1.611798364,,40000,24813,1.612058195
,40000,24790,1.613553852,,40000,24812,1.612123166
,40000,24800,1.612903226,,40000,24819,1.61166848
,40000,24817,1.611798364,,40000,24815,1.611928269
,40000,24813,1.612058195,,40000,24805,1.612578109
,40000,24806,1.612513102,,40000,24832,1.610824742
,40000,24808,1.612383102,,40000,24804,1.612643122
,40000,24811,1.612188142,,40000,24805,1.612578109
,40000,24809,1.61231811,,40000,24828,1.61108426
,40000,24806,1.612513102,,40000,24798,1.613033309
,40000,24808,1.612383102,,40000,24817,1.611798364
